Cidade Considerada;Regiao Administrativa;Ano Obito;Mes Obito;Mes Descricao;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etaria;Idade;Hora Acidente;Tipo Vitima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia
PIRACICABA;Campinas;2015;3;MARCO;FEMININO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;75-79;77;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
PIRACICABA;Campinas;2015;3;MARCO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;0-17;15;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
PIRACICABA;Campinas;2015;4;ABRIL;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;60-64;63;;PEDESTRE;PUBLICO;QUARTA;Rodovias;;;
PIRACICABA;Campinas;2015;4;ABRIL;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;
PIRACICABA;Campinas;2015;5;MAIO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;53;;PEDESTRE;PUBLICO;TERCA;Rodovias;;;
PIRACICABA;Campinas;2015;5;MAIO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;40-44;40;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;
PIRACICABA;Campinas;2015;5;MAIO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
PIRACICABA;Campinas;2015;5;MAIO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;0-17;14;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
PIRACICABA;Campinas;2015;6;JUNHO;FEMININO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;25-29;26;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Vias Municipais;;;
PIRACICABA;Campinas;2015;6;JUNHO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;35-39;39;;NAO DISPONIVEL;NAO DISPONIVEL;SABADO;Vias Municipais;;;
PIRACICABA;Campinas;2015;6;JUNHO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;50-54;52;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
PIRACICABA;Campinas;2015;6;JUNHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;47;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;
PIRACICABA;Campinas;2015;6;JUNHO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;0-17;17;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
PIRACICABA;Campinas;2015;7;JULHO;FEMININO;NOITE;COLISAO;AUTOMOVEL;35-39;37;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;
PIRACICABA;Campinas;2015;7;JULHO;FEMININO;NOITE;COLISAO;AUTOMOVEL;55-59;56;;PASSAGEIRO;PUBLICO;SEXTA;Rodovias;;;
PIRACICABA;Campinas;2015;7;JULHO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;23;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;;;
PIRACICABA;Campinas;2015;7;JULHO;MASCULINO;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;30-34;30;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
PIRACICABA;Campinas;2015;7;JULHO;MASCULINO;TARDE;OUTROS;CAMINHAO;70-74;73;;CONDUTOR;PUBLICO;TERCA;Rodovias;;;
PIRACICABA;Campinas;2015;7;JULHO;FEMININO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;94;;NAO DISPONIVEL;PUBLICO;TERCA;Vias Municipais;;;
PIRACICABA;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;0-17;2;;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;;;
PIRACICABA;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;35;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;
PIRACICABA;Campinas;2015;9;SETEMBRO;FEMININO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;65-69;65;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;;;
PIRACICABA;Campinas;2015;9;SETEMBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;59;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
PIRACICABA;Campinas;2015;9;SETEMBRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;35-39;39;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Vias Municipais;;;
PIRACICABA;Campinas;2015;10;OUTUBRO;MASCULINO;NOITE;COLISAO;OUTROS;18-24;21;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;
PIRACICABA;Campinas;2015;10;OUTUBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;40-44;43;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;
LIMEIRA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;50-54;52;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Vias Municipais;;;
LIMEIRA;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;NAO DISPONIVEL;AUTOMOVEL;30-34;31;;NAO DISPONIVEL;NAO DISPONIVEL;QUINTA;Vias Municipais;;;
LIMEIRA;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;TARDE;OUTROS;AUTOMOVEL;25-29;27;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;
LIMEIRA;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;TARDE;COLISAO;MOTOCICLETA;18-24;18;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;
LIMEIRA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;CHOQUE;CAMINHAO;65-69;69;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;
LIMEIRA;Campinas;2015;2;FEVEREIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;30-34;32;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Vias Municipais;;;
LIMEIRA;Campinas;2015;2;FEVEREIRO;MASCULINO;MADRUGADA;CHOQUE;NAO DISPONIVEL;35-39;35;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;
LIMEIRA;Campinas;2015;3;MARCO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;45;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;;;
LIMEIRA;Campinas;2015;3;MARCO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;30-34;31;;NAO DISPONIVEL;NAO DISPONIVEL;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;3;MARCO;NAO DISPONIVEL;NOITE;COLISAO;AUTOMOVEL;30-34;32;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;;;
LIMEIRA;Campinas;2015;3;MARCO;NAO DISPONIVEL;NOITE;COLISAO;AUTOMOVEL;40-44;40;;CONDUTOR;PUBLICO;SABADO;Rodovias;;;
LIMEIRA;Campinas;2015;3;MARCO;NAO DISPONIVEL;NOITE;COLISAO;AUTOMOVEL;18-24;23;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;;;
LIMEIRA;Campinas;2015;3;MARCO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;40-44;41;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;3;MARCO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;;;
LIMEIRA;Campinas;2015;3;MARCO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;
LIMEIRA;Campinas;2015;3;MARCO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;40-44;43;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;
LIMEIRA;Campinas;2015;5;MAIO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;45-49;45;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;5;MAIO;NAO DISPONIVEL;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;55-59;56;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;5;MAIO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;18-24;21;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;6;JUNHO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;6;JUNHO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;40-44;42;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;6;JUNHO;NAO DISPONIVEL;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;35-39;35;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;6;JUNHO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;0-17;12;;NAO DISPONIVEL;PUBLICO;DOMINGO;Vias Municipais;;;
LIMEIRA;Campinas;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEXTA;Rodovias;;;
LIMEIRA;Campinas;2015;7;JULHO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;47;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;7;JULHO;FEMININO;MADRUGADA;CHOQUE;NAO DISPONIVEL;30-34;33;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;8;AGOSTO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;25-29;28;;NAO DISPONIVEL;NAO DISPONIVEL;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
IRACEMAPOLIS;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;65-69;68;;NAO DISPONIVEL;PUBLICO;QUINTA;Vias Municipais;;;
LIMEIRA;Campinas;2015;9;SETEMBRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;35-39;35;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;;;
LIMEIRA;Campinas;2015;9;SETEMBRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;35;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;
LIMEIRA;Campinas;2015;9;SETEMBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;45-49;47;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;;;
LIMEIRA;Campinas;2015;10;OUTUBRO;FEMININO;NOITE;NAO DISPONIVEL;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;
LIMEIRA;Campinas;2015;10;OUTUBRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;10;OUTUBRO;MASCULINO;NOITE;COLISAO;OUTROS;0-17;10;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
LIMEIRA;Campinas;2015;10;OUTUBRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;80 ou mais;87;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;
LIMEIRA;Campinas;2015;10;OUTUBRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;40-44;44;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
RIO CLARO;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;
RIO CLARO;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
RIO CLARO;Campinas;2015;1;JANEIRO;FEMININO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;50-54;51;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Vias Municipais;;;
RIO CLARO;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
RIO CLARO;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;TERCA;Rodovias;;;
RIO CLARO;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;NOITE;COLISAO;MOTOCICLETA;40-44;42;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;;;
SANTA GERTRUDES;Campinas;2015;2;FEVEREIRO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;25-29;27;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Vias Municipais;;;
RIO CLARO;Campinas;2015;2;FEVEREIRO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;30-34;30;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
RIO CLARO;Campinas;2015;2;FEVEREIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;OUTROS;0-17;17;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
RIO CLARO;Campinas;2015;3;MARCO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;50-54;50;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
RIO CLARO;Campinas;2015;5;MAIO;FEMININO;TARDE;COLISAO;MOTOCICLETA;18-24;20;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;;;
RIO CLARO;Campinas;2015;5;MAIO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;TERCA;Rodovias;;;
RIO CLARO;Campinas;2015;7;JULHO;NAO DISPONIVEL;NOITE;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;
RIO CLARO;Campinas;2015;8;AGOSTO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;50-54;50;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Vias Municipais;;;
RIO CLARO;Campinas;2015;8;AGOSTO;FEMININO;NOITE;OUTROS;AUTOMOVEL;40-44;44;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;;;
RIO CLARO;Campinas;2015;9;SETEMBRO;NAO DISPONIVEL;TARDE;COLISAO;AUTOMOVEL;75-79;76;;NAO DISPONIVEL;PUBLICO;SABADO;Rodovias;;;
RIO CLARO;Campinas;2015;10;OUTUBRO;MASCULINO;TARDE;OUTROS;CAMINHAO;60-64;61;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;
RIO CLARO;Campinas;2015;10;OUTUBRO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;70-74;70;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Vias Municipais;;;
SANTA BARBARA D OESTE;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;NAO DISPONIVEL;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PRIVADO;SABADO;Vias Municipais;;;
SANTA BARBARA D OESTE;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
SANTA BARBARA D OESTE;Campinas;2015;2;FEVEREIRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;60-64;62;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;
SANTA BARBARA D OESTE;Campinas;2015;2;FEVEREIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;55-59;59;;NAO DISPONIVEL;NAO DISPONIVEL;QUINTA;Vias Municipais;;;
SANTA BARBARA D OESTE;Campinas;2015;3;MARCO;MASCULINO;NOITE;COLISAO;PEDESTRE;55-59;55;;PEDESTRE;PUBLICO;SABADO;Vias Municipais;;;
SAO BERNARDO DO CAMPO;Metropolitana de Sao Paulo;2015;4;ABRIL;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;50-54;51;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;;;
SANTA BARBARA D OESTE;Campinas;2015;4;ABRIL;MASCULINO;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;
SANTA BARBARA D OESTE;Campinas;2015;4;ABRIL;MASCULINO;TARDE;COLISAO;MOTOCICLETA;45-49;49;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;
SANTA BARBARA D OESTE;Campinas;2015;7;JULHO;MASCULINO;MADRUGADA;NAO DISPONIVEL;PEDESTRE;35-39;35;;PEDESTRE;PUBLICO;TERCA;Rodovias;;;
SANTA BARBARA D OESTE;Campinas;2015;9;SETEMBRO;MASCULINO;MADRUGADA;OUTROS;AUTOMOVEL;25-29;25;;PASSAGEIRO;PUBLICO;TERCA;Vias Municipais;;;
SANTA BARBARA D OESTE;Campinas;2015;10;OUTUBRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;50-54;50;;CONDUTOR;PUBLICO;SABADO;Rodovias;;;
SANTA BARBARA D OESTE;Campinas;2015;10;OUTUBRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;60-64;61;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;;;
SUMARE;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;
SUMARE;Campinas;2015;6;JUNHO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;30-34;34;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;
SUMARE;Campinas;2015;6;JUNHO;NAO DISPONIVEL;MANHA;COLISAO;MOTOCICLETA;40-44;40;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
SUMARE;Campinas;2015;6;JUNHO;NAO DISPONIVEL;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;19;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Vias Municipais;;;
SUMARE;Campinas;2015;7;JULHO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;0-17;16;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;
CAMPINAS;Campinas;2015;8;AGOSTO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;0-17;15;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;
SUMARE;Campinas;2015;8;AGOSTO;NAO DISPONIVEL;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;0-17;17;;NAO DISPONIVEL;PUBLICO;DOMINGO;Rodovias;;;
SUMARE;Campinas;2015;8;AGOSTO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;30-34;31;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
SUMARE;Campinas;2015;9;SETEMBRO;MASCULINO;TARDE;COLISAO;OUTROS;40-44;44;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;
SUMARE;Campinas;2015;10;OUTUBRO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;50-54;50;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
SUMARE;Campinas;2015;10;OUTUBRO;FEMININO;MADRUGADA;CHOQUE;AUTOMOVEL;18-24;24;;PASSAGEIRO;PUBLICO;SABADO;Rodovias;;;
SUMARE;Campinas;2015;10;OUTUBRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;45-49;49;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
SUMARE;Campinas;2015;10;OUTUBRO;MASCULINO;NOITE;COLISAO;NAO DISPONIVEL;55-59;58;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;
HORTOLANDIA;Campinas;2015;3;MARCO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;45-49;47;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
HORTOLANDIA;Campinas;2015;5;MAIO;FEMININO;NOITE;COLISAO;AUTOMOVEL;60-64;64;;NAO DISPONIVEL;PUBLICO;SABADO;Rodovias;;;
HORTOLANDIA;Campinas;2015;6;JUNHO;MASCULINO;NOITE;NAO DISPONIVEL;AUTOMOVEL;35-39;37;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
HORTOLANDIA;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;20;;NAO DISPONIVEL;PUBLICO;SABADO;Vias Municipais;;;
HORTOLANDIA;Campinas;2015;8;AGOSTO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;
HORTOLANDIA;Campinas;2015;9;SETEMBRO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;45-49;46;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;;;
HORTOLANDIA;Campinas;2015;10;OUTUBRO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;18-24;24;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;
HORTOLANDIA;Campinas;2015;10;OUTUBRO;MASCULINO;MADRUGADA;CHOQUE;MOTOCICLETA;25-29;26;;CONDUTOR;PUBLICO;SABADO;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;TERCA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;1;JANEIRO;FEMININO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;18-24;20;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;NAO DISPONIVEL;NAO DISPONIVEL;65-69;66;;NAO DISPONIVEL;NAO DISPONIVEL;TERCA;Vias Municipais;;;
PEDRA BELA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;
JOANOPOLIS;Campinas;2015;2;FEVEREIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;55-59;56;;NAO DISPONIVEL;PUBLICO;TERCA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;2;FEVEREIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;25-29;28;;NAO DISPONIVEL;NAO DISPONIVEL;SABADO;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;2;FEVEREIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;46;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;3;MARCO;NAO DISPONIVEL;TARDE;ATROPELAMENTO;PEDESTRE;65-69;65;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;3;MARCO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;70-74;71;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;3;MARCO;FEMININO;TARDE;CHOQUE;AUTOMOVEL;25-29;27;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;3;MARCO;NAO DISPONIVEL;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;25-29;27;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;3;MARCO;NAO DISPONIVEL;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;45-49;47;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;4;ABRIL;NAO DISPONIVEL;MANHA;CHOQUE;MOTOCICLETA;30-34;31;;CONDUTOR;PUBLICO;SABADO;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;4;ABRIL;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;80 ou mais;88;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;4;ABRIL;MASCULINO;MANHA;OUTROS;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;TERCA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;4;ABRIL;MASCULINO;TARDE;COLISAO;CAMINHAO;35-39;39;;NAO DISPONIVEL;PUBLICO;QUINTA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;5;MAIO;MASCULINO;MANHA;COLISAO;OUTROS;18-24;20;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;5;MAIO;NAO DISPONIVEL;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;45-49;47;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;24;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;5;MAIO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;PASSAGEIRO;PUBLICO;QUARTA;Vias Municipais;;;
BRAGANCA PAULISTA;Campinas;2015;6;JUNHO;MASCULINO;NOITE;ATROPELAMENTO;MOTOCICLETA;50-54;51;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;6;JUNHO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;40-44;42;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;;;
BRAGANCA PAULISTA;Campinas;2015;6;JUNHO;MASCULINO;MADRUGADA;CHOQUE;AUTOMOVEL;30-34;32;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;;;
